CustomerKey,Prefix,FirstName,LastName,,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Age
23011,MR.,ISAIAH,RIVERA,MR. ISAIAH RIVERA,04/01/1978,M,M,isaiah16@learnsector.com,30000,0,Partial College,Skilled Manual,Y,
23012,MR.,MATHEW,CARLSON,MR. MATHEW CARLSON,24/09/1946,M,M,mathew14@learnsector.com,20000,4,High School,Skilled Manual,Y,
23013,MR.,LOUIS,YANG,MR. LOUIS YANG,04/11/1946,M,M,louis43@learnsector.com,20000,4,High School,Skilled Manual,N,
23014,MRS.,CASSANDRA,MEHTA,MRS. CASSANDRA MEHTA,06/02/1946,M,F,cassandra15@learnsector.com,20000,4,High School,Skilled Manual,Y,
23015,MR.,JUAN,RIVERA,MR. JUAN RIVERA,02/08/1971,M,M,juan27@learnsector.com,70000,1,Graduate Degree,Skilled Manual,Y,
23016,MRS.,VICTORIA,POWELL,MRS. VICTORIA POWELL,02/02/1971,M,F,victoria56@learnsector.com,70000,1,Graduate Degree,Skilled Manual,Y,
23017,MRS.,ALISON,RAI,MRS. ALISON RAI,03/05/1971,M,F,alison18@learnsector.com,70000,1,Graduate Degree,Skilled Manual,Y,
23018,MR.,RICHARD,WHITE,MR. RICHARD WHITE,03/03/1971,M,M,richard53@learnsector.com,70000,1,Graduate Degree,Skilled Manual,Y,
23019,MRS.,EMMA,GARCIA,MRS. EMMA GARCIA,14/04/1971,M,F,emma15@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y,
23020,MS.,HANNAH,JONES,MS. HANNAH JONES,22/04/1963,M,F,hannah4@learnsector.com,90000,0,Partial College,Professional,Y,
23021,MS.,STEFANIE,MEHTA,MS. STEFANIE MEHTA,18/07/1963,M,F,stefanie11@learnsector.com,100000,0,Partial College,Professional,Y,
23022,MRS.,JOCELYN,BRADLEY,MRS. JOCELYN BRADLEY,22/08/1962,S,F,jocelyn1@learnsector.com,80000,5,Partial College,Professional,Y,
23023,MRS.,NAOMI,VAZQUEZ,MRS. NAOMI VAZQUEZ,11/12/1962,M,F,naomi15@learnsector.com,90000,5,Partial College,Professional,Y,
23024,MRS.,EMMA,DAVIS,MRS. EMMA DAVIS,14/02/1962,M,F,emma4@learnsector.com,100000,1,Partial College,Professional,Y,
23025,MR.,RICHARD,RICHARDSON,MR. RICHARD RICHARDSON,04/02/1962,M,M,richard91@learnsector.com,100000,1,Partial College,Professional,Y,
23026,MRS.,JESSICA,ROGERS,MRS. JESSICA ROGERS,08/12/1962,S,F,jessica3@learnsector.com,120000,1,Partial College,Professional,Y,
23027,MR.,FERNANDO,GRIFFIN,MR. FERNANDO GRIFFIN,04/02/1962,S,M,fernando62@learnsector.com,130000,1,Bachelors,Management,N,
23028,MRS.,ANNA,TAYLOR,MRS. ANNA TAYLOR,02/12/1962,M,F,anna69@learnsector.com,130000,1,Bachelors,Management,Y,
23029,MR.,IAN,ROSS,MR. IAN ROSS,16/04/1961,M,M,ian44@learnsector.com,80000,5,Partial College,Professional,Y,
23030,MR.,AIDAN,JENKINS,MR. AIDAN JENKINS,06/10/1961,M,M,aidan7@learnsector.com,90000,4,High School,Professional,Y,
23031,MRS.,BROOKE,MORGAN,MRS. BROOKE MORGAN,11/02/1961,S,F,brooke20@learnsector.com,90000,4,High School,Professional,Y,
23032,MR.,JESSE,PARKER,MR. JESSE PARKER,03/12/1961,M,M,jesse23@learnsector.com,130000,1,Bachelors,Management,Y,
23033,MR.,ALEX,TURNER,MR. ALEX TURNER,21/04/1961,M,M,alex33@learnsector.com,130000,1,Bachelors,Management,Y,
23034,MRS.,MELANIE,COOPER,MRS. MELANIE COOPER,08/11/1961,S,F,melanie34@learnsector.com,130000,1,Bachelors,Management,N,
23035,MRS.,MARIA,HOWARD,MRS. MARIA HOWARD,09/11/1961,M,F,maria14@learnsector.com,130000,1,Bachelors,Management,Y,
23036,MR.,CALEB,GREEN,MR. CALEB GREEN,03/03/1961,S,M,caleb44@learnsector.com,130000,1,Bachelors,Management,N,
23037,MR.,LUCAS,WOOD,MR. LUCAS WOOD,21/06/1955,S,M,lucas51@learnsector.com,80000,2,Partial High School,Skilled Manual,Y,
23038,MRS.,SYDNEY,REED,MRS. SYDNEY REED,27/11/1955,S,F,sydney4@learnsector.com,60000,2,High School,Professional,N,
23039,MR.,WYATT,SCOTT,MR. WYATT SCOTT,07/03/1955,M,M,wyatt33@learnsector.com,60000,2,High School,Professional,N,
23040,MR.,SETH,MORGAN,MR. SETH MORGAN,15/03/1955,M,M,seth84@learnsector.com,60000,2,High School,Professional,N,
23041,MRS.,NATALIE,GARCIA,MRS. NATALIE GARCIA,27/10/1955,S,F,natalie84@learnsector.com,70000,4,High School,Professional,Y,
23042,MRS.,RILEY,BLUE,MRS. RILEY BLUE,26/06/1955,S,F,riley3@learnsector.com,70000,4,High School,Professional,Y,
23043,MRS.,KATHERINE,MOORE,MRS. KATHERINE MOORE,08/05/1955,M,F,katherine78@learnsector.com,70000,4,High School,Professional,Y,
23044,MR.,AIDAN,PATTERSON,MR. AIDAN PATTERSON,08/04/1954,M,M,aidan11@learnsector.com,70000,2,Partial High School,Skilled Manual,Y,
23045,MR.,GABRIEL,PATTERSON,MR. GABRIEL PATTERSON,16/01/1954,M,M,gabriel7@learnsector.com,70000,2,Partial High School,Skilled Manual,N,
23046,MRS.,PAMELA,MALHOTRA,MRS. PAMELA MALHOTRA,08/07/1935,M,F,pamela8@learnsector.com,40000,3,Partial College,Professional,Y,
23048,MRS.,ISABELLA,HUGHES,MRS. ISABELLA HUGHES,26/10/1936,M,F,isabella21@learnsector.com,40000,3,Partial College,Professional,Y,
23049,MRS.,GINA,MORENO,MRS. GINA MORENO,17/06/1936,S,F,gina7@learnsector.com,50000,2,Graduate Degree,Management,N,
23050,MR.,JACK,HALL,MR. JACK HALL,08/12/1936,M,M,jack57@learnsector.com,50000,2,Graduate Degree,Management,Y,
23052,MR.,STEVEN,STEWART,MR. STEVEN STEWART,16/05/1936,M,M,steven32@learnsector.com,130000,2,Graduate Degree,Management,Y,
23054,MR.,DAVID,MOORE,MR. DAVID MOORE,13/09/1960,M,M,david66@learnsector.com,90000,4,High School,Professional,Y,
23055,MR.,SETH,DIAZ,MR. SETH DIAZ,08/08/1960,M,M,seth70@learnsector.com,100000,0,Partial College,Professional,Y,
23056,MRS.,ALYSSA,PERRY,MRS. ALYSSA PERRY,14/05/1960,M,F,alyssa54@learnsector.com,120000,1,High School,Professional,Y,
23057,MRS.,CAITLIN,RICHARDSON,MRS. CAITLIN RICHARDSON,25/02/1954,M,F,caitlin7@learnsector.com,60000,2,Partial High School,Skilled Manual,N,
23058,MRS.,MICHELLE,RIVERA,MRS. MICHELLE RIVERA,15/09/1953,S,F,michelle17@learnsector.com,70000,3,Graduate Degree,Management,Y,
23059,MR.,SPENCER,PRICE,MR. SPENCER PRICE,08/11/1953,M,M,spencer1@learnsector.com,70000,3,Graduate Degree,Management,Y,
23060,MRS.,ISABELLA,LONG,MRS. ISABELLA LONG,06/06/1952,M,F,isabella20@learnsector.com,40000,3,Partial College,Professional,Y,
23061,MR.,JEREMIAH,SANDERS,MR. JEREMIAH SANDERS,26/12/1952,M,M,jeremiah40@learnsector.com,40000,3,Partial College,Professional,Y,
23062,MRS.,NATALIE,REED,MRS. NATALIE REED,09/10/1937,M,F,natalie4@learnsector.com,60000,3,Graduate Degree,Management,Y,
23063,MRS.,JENNIFER,THOMPSON,MRS. JENNIFER THOMPSON,16/04/1937,M,F,jennifer43@learnsector.com,60000,3,Graduate Degree,Management,Y,
23064,MR.,ALEXANDER,RODRIGUEZ,MR. ALEXANDER RODRIGUEZ,17/05/1937,S,M,alexander8@learnsector.com,60000,3,Graduate Degree,Management,Y,
23065,MR.,DEREK,NATH,MR. DEREK NATH,21/05/1937,M,M,derek16@learnsector.com,60000,3,Graduate Degree,Management,Y,
23066,MR.,AUSTIN,LAL,MR. AUSTIN LAL,14/02/1937,M,M,austin26@learnsector.com,60000,3,Graduate Degree,Management,Y,
23067,MRS.,KELLI,PAL,MRS. KELLI PAL,02/04/1938,M,F,kelli35@learnsector.com,60000,3,Graduate Degree,Management,Y,
23068,MR.,RYAN,SHAN,MR. RYAN SHAN,08/12/1939,M,M,ryan34@learnsector.com,60000,3,Graduate Degree,Management,Y,
23069,MRS.,ANNA,GRAY,MRS. ANNA GRAY,28/10/1940,M,F,anna19@learnsector.com,70000,5,Graduate Degree,Management,Y,
23070,MRS.,NATALIE,HALL,MRS. NATALIE HALL,11/04/1940,M,F,natalie90@learnsector.com,70000,5,Graduate Degree,Management,N,
23071,MRS.,HALEY,GONZALES,MRS. HALEY GONZALES,06/08/1940,M,F,haley36@learnsector.com,70000,5,Graduate Degree,Management,N,
23072,MRS.,TONI,SRINI,MRS. TONI SRINI,19/04/1940,M,F,toni8@learnsector.com,80000,4,Bachelors,Management,Y,
23073,MR.,CHRISTIAN,GRIFFIN,MR. CHRISTIAN GRIFFIN,18/10/1940,M,M,christian8@learnsector.com,80000,4,Bachelors,Management,Y,
23074,MRS.,MEGAN,FLORES,MRS. MEGAN FLORES,15/06/1941,S,F,megan61@learnsector.com,50000,4,Bachelors,Management,N,
23075,MRS.,REBEKAH,SANDBERG,MRS. REBEKAH SANDBERG,19/04/1941,M,F,rebekah40@learnsector.com,60000,3,Graduate Degree,Management,Y,
23076,MR.,ADRIAN,BROOKS,MR. ADRIAN BROOKS,03/09/1941,M,M,adrian3@learnsector.com,60000,3,Graduate Degree,Management,Y,
23077,MR.,MARVIN,HERNANDEZ,MR. MARVIN HERNANDEZ,20/10/1946,M,M,marvin4@learnsector.com,20000,4,High School,Skilled Manual,Y,
23078,MR.,JULIO,HERNANDEZ,MR. JULIO HERNANDEZ,17/06/1947,M,M,julio3@learnsector.com,10000,2,Partial High School,Clerical,Y,
23079,MRS.,JUSTINE,RYAN,MRS. JUSTINE RYAN,11/11/1947,S,F,justine0@learnsector.com,30000,2,Partial College,Clerical,N,
23080,MS.,JOCELYN,BARNES,MS. JOCELYN BARNES,03/09/1978,S,F,jocelyn3@learnsector.com,60000,0,Partial College,Skilled Manual,Y,
23081,MR.,BRANDON,POWELL,MR. BRANDON POWELL,04/03/1978,M,M,brandon6@learnsector.com,70000,0,Partial College,Skilled Manual,Y,
23082,MR.,JONATHAN,WILLIAMS,MR. JONATHAN WILLIAMS,06/04/1978,M,M,jonathan63@learnsector.com,70000,0,Partial College,Skilled Manual,Y,
23083,MR.,SAMUEL,SMITH,MR. SAMUEL SMITH,04/07/1977,S,M,samuel57@learnsector.com,40000,0,Partial High School,Clerical,N,
23084,MR.,CHRISTIAN,SHAN,MR. CHRISTIAN SHAN,28/10/1977,S,M,christian17@learnsector.com,40000,0,Partial High School,Clerical,N,
23085,MR.,ROSS,SUBRAM,MR. ROSS SUBRAM,20/06/1948,M,M,ross13@learnsector.com,20000,2,High School,Skilled Manual,Y,
23086,MRS.,TRACY,LAL,MRS. TRACY LAL,09/09/1948,M,F,tracy7@learnsector.com,20000,2,Partial High School,Clerical,Y,
23087,MR.,CLIFFORD,MARTINEZ,MR. CLIFFORD MARTINEZ,12/08/1948,M,M,clifford16@learnsector.com,20000,2,Partial High School,Clerical,Y,
23088,MR.,WESLEY,HU,MR. WESLEY HU,15/06/1977,S,M,wesley20@learnsector.com,40000,0,Partial High School,Clerical,N,
23089,MR.,LUCAS,WALKER,MR. LUCAS WALKER,22/11/1977,M,M,lucas37@learnsector.com,40000,0,Partial College,Skilled Manual,Y,
23090,MR.,CHRISTOPHER,LEE,MR. CHRISTOPHER LEE,10/10/1977,S,M,christopher22@learnsector.com,40000,0,Partial College,Skilled Manual,N,
23091,MR.,RICHARD,PETERSON,MR. RICHARD PETERSON,02/06/1977,S,M,richard86@learnsector.com,60000,0,Partial College,Skilled Manual,N,
23092,MS.,GABRIELLE,BROOKS,MS. GABRIELLE BROOKS,24/10/1977,S,F,gabrielle19@learnsector.com,70000,0,Partial College,Skilled Manual,N,
23093,MR.,NATHAN,PARKER,MR. NATHAN PARKER,03/07/1977,M,M,nathan30@learnsector.com,70000,0,Partial College,Skilled Manual,Y,
23094,MRS.,CAROLYN,GILL,MRS. CAROLYN GILL,26/12/1949,M,F,carolyn34@learnsector.com,20000,2,Partial High School,Clerical,Y,
23095,MR.,GERALD,PATEL,MR. GERALD PATEL,22/11/1950,M,M,gerald32@learnsector.com,20000,2,Partial High School,Clerical,Y,
23096,MRS.,ASHLEE,CHANDE,MRS. ASHLEE CHANDE,26/05/1950,M,F,ashlee0@learnsector.com,20000,2,Partial High School,Clerical,Y,
23097,MR.,TONY,NATSUHARA,MR. TONY NATSUHARA,09/07/1950,S,M,tony21@learnsector.com,30000,3,Partial College,Clerical,N,
23098,MR.,PEDRO,RUBIO,MR. PEDRO RUBIO,16/01/1950,S,M,pedro41@learnsector.com,30000,3,Partial College,Clerical,N,
23099,MRS.,KRISTI,SUAREZ,MRS. KRISTI SUAREZ,11/05/1951,S,F,kristi15@learnsector.com,30000,3,High School,Skilled Manual,N,
23100,MRS.,CHRISTY,RAJE,MRS. CHRISTY RAJE,18/05/1952,M,F,christy31@learnsector.com,30000,3,High School,Skilled Manual,Y,
23101,MRS.,BARBARA,LAL,MRS. BARBARA LAL,18/12/1952,M,F,barbara40@learnsector.com,30000,3,High School,Skilled Manual,Y,
23102,MRS.,BARBARA,ZENG,MRS. BARBARA ZENG,07/06/1952,M,F,barbara31@learnsector.com,30000,3,High School,Skilled Manual,Y,
23103,MR.,DWAYNE,MORENO,MR. DWAYNE MORENO,02/12/1953,M,M,dwayne5@learnsector.com,40000,2,Partial College,Skilled Manual,N,
23104,MRS.,ISABELLE,LONG,MRS. ISABELLE LONG,12/07/1953,M,F,isabelle8@learnsector.com,40000,3,Partial College,Skilled Manual,Y,
23105,MR.,KARL,ANDERSEN,MR. KARL ANDERSEN,14/02/1954,S,M,karl14@learnsector.com,40000,3,Partial High School,Clerical,N,
23106,MRS.,KATHRYN,YUAN,MRS. KATHRYN YUAN,17/09/1954,M,F,kathryn6@learnsector.com,70000,2,Partial College,Skilled Manual,Y,
23107,MRS.,MICHELE,KUMAR,MRS. MICHELE KUMAR,11/09/1954,M,F,michele8@learnsector.com,70000,2,Partial College,Skilled Manual,Y,
23108,MS.,SAVANNAH,WRIGHT,MS. SAVANNAH WRIGHT,19/12/1975,S,F,savannah43@learnsector.com,40000,0,Partial College,Skilled Manual,Y,
23109,MS.,LAUREN,HUGHES,MS. LAUREN HUGHES,12/01/1975,S,F,lauren59@learnsector.com,40000,0,High School,Skilled Manual,Y,
23110,MS.,MACKENZIE,GONZALEZ,MS. MACKENZIE GONZALEZ,26/09/1975,S,F,mackenzie30@learnsector.com,60000,0,Partial College,Skilled Manual,N,
23111,MS.,SARA,WRIGHT,MS. SARA WRIGHT,17/01/1975,S,F,sara47@learnsector.com,60000,0,Partial College,Skilled Manual,N,
23112,MR.,JAMES,BUTLER,MR. JAMES BUTLER,12/01/1974,S,M,james30@learnsector.com,50000,0,High School,Skilled Manual,N,
23113,MR.,ELIJAH,POWELL,MR. ELIJAH POWELL,10/09/1973,S,M,elijah12@learnsector.com,60000,0,Partial College,Skilled Manual,Y,
23115,MS.,STEPHANIE,NICHOLLS,MS. STEPHANIE NICHOLLS,17/07/1976,S,F,stephanie56@learnsector.com,60000,0,Partial College,Professional,Y,
23116,MR.,JEROME,VAZQUEZ,MR. JEROME VAZQUEZ,22/03/1955,S,M,jerome13@learnsector.com,80000,2,High School,Skilled Manual,N,
23117,MR.,BRUCE,SANZ,MR. BRUCE SANZ,25/02/1955,M,M,bruce41@learnsector.com,80000,2,High School,Skilled Manual,Y,
23118,MRS.,MONIQUE,MORENO,MRS. MONIQUE MORENO,02/10/1956,M,F,monique2@learnsector.com,80000,2,High School,Skilled Manual,Y,
23119,MR.,GILBERT,ZHAO,MR. GILBERT ZHAO,03/11/1957,S,M,gilbert8@learnsector.com,70000,2,High School,Professional,N,
23120,MR.,JAVIER,BROWNING,MR. JAVIER BROWNING,15/12/1957,S,M,javier10@learnsector.com,70000,2,High School,Professional,N,
23121,MR.,DANNY,RAMOS,MR. DANNY RAMOS,03/07/1957,M,M,danny18@learnsector.com,70000,2,High School,Professional,Y,
23122,MRS.,COLLEEN,ZHOU,MRS. COLLEEN ZHOU,24/07/1959,S,F,colleen9@learnsector.com,110000,4,Bachelors,Management,N,
23123,MRS.,ZOE,KELLY,MRS. ZOE KELLY,09/02/1959,S,F,zoe2@learnsector.com,110000,4,Bachelors,Management,N,
23124,MR.,CAMERON,WANG,MR. CAMERON WANG,15/01/1973,S,M,cameron20@learnsector.com,80000,0,Bachelors,Management,N,
23125,MS.,MADELINE,SCOTT,MS. MADELINE SCOTT,21/11/1973,S,F,madeline13@learnsector.com,80000,0,Bachelors,Management,N,
23126,MS.,CAROLYN,VAN,MS. CAROLYN VAN,06/07/1974,M,F,carolyn4@learnsector.com,60000,0,Partial College,Professional,N,
23127,MS.,HALEY,HUGHES,MS. HALEY HUGHES,09/09/1974,M,F,haley30@learnsector.com,60000,0,High School,Professional,N,
23128,MR.,DYLAN,JAI,MR. DYLAN JAI,27/11/1959,M,M,dylan31@learnsector.com,110000,1,Bachelors,Management,Y,
23129,MRS.,MISTY,ASHE,MRS. MISTY ASHE,10/04/1959,M,F,misty24@learnsector.com,120000,4,Bachelors,Management,Y,
23130,MRS.,LAUREN,RUSSELL,MRS. LAUREN RUSSELL,07/08/1966,S,F,lauren66@learnsector.com,120000,2,Bachelors,Management,N,
23131,MRS.,CAITLIN,PETERSON,MRS. CAITLIN PETERSON,02/02/1957,M,F,caitlin4@learnsector.com,70000,2,Partial High School,Skilled Manual,Y,
23132,MR.,ANTHONY,LEE,MR. ANTHONY LEE,09/11/1957,M,M,anthony8@learnsector.com,70000,2,Partial High School,Skilled Manual,N,
23133,MRS.,ALEXIS,WHITE,MRS. ALEXIS WHITE,12/11/1957,M,F,alexis11@learnsector.com,60000,2,High School,Professional,Y,
23134,MRS.,ALYSSA,ROBINSON,MRS. ALYSSA ROBINSON,04/01/1957,M,F,alyssa18@learnsector.com,60000,2,High School,Professional,Y,
23135,MR.,DYLAN,CLARK,MR. DYLAN CLARK,03/03/1957,M,M,dylan49@learnsector.com,70000,3,Partial College,Professional,Y,
23136,MRS.,STEPHANIE,PETERSON,MRS. STEPHANIE PETERSON,21/04/1957,S,F,stephanie20@learnsector.com,80000,2,Bachelors,Management,N,
23137,MRS.,CHLOE,SANDERS,MRS. CHLOE SANDERS,23/10/1957,M,F,chloe65@learnsector.com,80000,2,Bachelors,Management,N,
23138,MRS.,ANGELA,PETERSON,MRS. ANGELA PETERSON,26/08/1957,S,F,angela31@learnsector.com,90000,2,Partial College,Professional,N,
23139,MR.,CHRISTIAN,YANG,MR. CHRISTIAN YANG,16/06/1956,S,M,christian13@learnsector.com,60000,2,High School,Professional,N,
23140,MR.,TYLER,LEE,MR. TYLER LEE,21/08/1956,M,M,tyler22@learnsector.com,60000,2,High School,Professional,Y,
23141,MRS.,KATHERINE,LONG,MRS. KATHERINE LONG,10/05/1956,M,F,katherine35@learnsector.com,70000,3,Partial College,Professional,Y,
23142,MRS.,CARA,WU,MRS. CARA WU,07/01/1956,S,F,cara3@learnsector.com,70000,3,Partial College,Professional,N,
23143,MRS.,JADA,PHILLIPS,MRS. JADA PHILLIPS,25/03/1972,M,F,jada18@learnsector.com,50000,1,Bachelors,Skilled Manual,Y,
23144,MR.,ZACHARY,ALEXANDER,MR. ZACHARY ALEXANDER,05/02/1972,M,M,zachary17@learnsector.com,50000,1,Bachelors,Skilled Manual,Y,
23145,MRS.,NICHOLE,XIE,MRS. NICHOLE XIE,24/09/1972,M,F,nichole3@learnsector.com,60000,1,Graduate Degree,Professional,Y,
23146,MRS.,SARAH,CLARK,MRS. SARAH CLARK,18/08/1972,S,F,sarah21@learnsector.com,70000,2,Graduate Degree,Professional,Y,
23147,MR.,WYATT,SMITH,MR. WYATT SMITH,01/09/1970,M,M,wyatt0@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
23148,MR.,NATHAN,ROSS,MR. NATHAN ROSS,27/07/1970,M,M,nathan0@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
23149,MRS.,BRANDI,RUBIO,MRS. BRANDI RUBIO,27/12/1970,M,F,brandi20@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
23150,MRS.,GABRIELLA,ALLEN,MRS. GABRIELLA ALLEN,21/06/1970,M,F,gabriella46@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
23151,MR.,MICHAEL,BROWN,MR. MICHAEL BROWN,07/08/1970,M,M,michael36@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
23152,MRS.,MICHELLE,HOWARD,MRS. MICHELLE HOWARD,03/05/1970,M,F,michelle12@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
23153,MRS.,JENNA,HILL,MRS. JENNA HILL,15/02/1969,M,F,jenna12@learnsector.com,50000,1,Bachelors,Skilled Manual,Y,
23154,MR.,CONNOR,PHILLIPS,MR. CONNOR PHILLIPS,27/09/1969,M,M,connor35@learnsector.com,50000,2,Bachelors,Skilled Manual,Y,
23155,MRS.,VICTORIA,HALL,MRS. VICTORIA HALL,05/04/1969,M,F,victoria23@learnsector.com,50000,2,Bachelors,Skilled Manual,Y,
23156,MRS.,SAMANTHA,BARNES,MRS. SAMANTHA BARNES,06/07/1969,M,F,samantha28@learnsector.com,60000,1,Graduate Degree,Professional,Y,
23157,MRS.,VALERIE,GAO,MRS. VALERIE GAO,05/11/1971,M,F,valerie17@learnsector.com,60000,1,Graduate Degree,Professional,Y,
23158,MRS.,ANA,PATTERSON,MRS. ANA PATTERSON,08/11/1971,M,F,ana10@learnsector.com,60000,1,Graduate Degree,Professional,N,
23159,MR.,DALTON,PHILLIPS,MR. DALTON PHILLIPS,01/02/1971,M,M,dalton40@learnsector.com,70000,2,Graduate Degree,Professional,Y,
23160,MRS.,AIMEE,HUANG,MRS. AIMEE HUANG,13/01/1971,M,F,aimee5@learnsector.com,70000,2,Graduate Degree,Professional,Y,
23161,MR.,SAMUEL,SCOTT,MR. SAMUEL SCOTT,05/11/1971,M,M,samuel46@learnsector.com,70000,3,Graduate Degree,Professional,Y,
23162,MRS.,SARAH,FLORES,MRS. SARAH FLORES,09/06/1971,S,F,sarah37@learnsector.com,70000,3,Graduate Degree,Professional,Y,
23163,MRS.,MADISON,ROSS,MRS. MADISON ROSS,23/07/1971,M,F,madison39@learnsector.com,80000,1,Graduate Degree,Professional,Y,
23164,MR.,KYLE,BRYANT,MR. KYLE BRYANT,12/04/1969,S,M,kyle13@learnsector.com,60000,1,Graduate Degree,Professional,N,
23165,MRS.,NATALIE,MITCHELL,MRS. NATALIE MITCHELL,04/04/1969,M,F,natalie54@learnsector.com,60000,1,Graduate Degree,Professional,Y,
23166,MR.,CODY,WARD,MR. CODY WARD,01/09/1968,S,M,cody4@learnsector.com,40000,4,High School,Skilled Manual,Y,
23167,MRS.,HAILEY,JENKINS,MRS. HAILEY JENKINS,07/06/1968,S,F,hailey28@learnsector.com,70000,2,Bachelors,Skilled Manual,Y,
23168,MRS.,MYA,HAYES,MRS. MYA HAYES,16/03/1968,M,F,mya1@learnsector.com,70000,2,Bachelors,Skilled Manual,Y,
23169,MR.,COREY,ANDERSEN,MR. COREY ANDERSEN,05/07/1968,S,M,corey11@learnsector.com,70000,2,Bachelors,Skilled Manual,Y,
23170,MR.,AARON,JAI,MR. AARON JAI,14/09/1968,S,M,aaron32@learnsector.com,70000,2,Bachelors,Skilled Manual,N,
23171,MR.,ETHAN,GRIFFIN,MR. ETHAN GRIFFIN,28/12/1967,M,M,ethan17@learnsector.com,40000,0,Bachelors,Professional,N,
23172,MRS.,ALEXANDRA,THOMAS,MRS. ALEXANDRA THOMAS,09/03/1970,M,F,alexandra74@learnsector.com,60000,1,Graduate Degree,Professional,Y,
23173,MR.,NATHAN,RODRIGUEZ,MR. NATHAN RODRIGUEZ,09/11/1970,S,M,nathan56@learnsector.com,60000,2,Graduate Degree,Professional,N,
23174,MRS.,GLORIA,GONZALES,MRS. GLORIA GONZALES,13/04/1970,S,F,gloria24@learnsector.com,70000,4,Graduate Degree,Professional,N,
23175,MRS.,MELANIE,FLORES,MRS. MELANIE FLORES,13/12/1970,M,F,melanie28@learnsector.com,80000,1,Graduate Degree,Professional,Y,
23176,MR.,JESSE,WARD,MR. JESSE WARD,05/02/1967,M,M,jesse12@learnsector.com,50000,2,Bachelors,Skilled Manual,Y,
23177,MRS.,SAVANNAH,RICHARDSON,MRS. SAVANNAH RICHARDSON,06/08/1967,S,F,savannah8@learnsector.com,50000,2,Bachelors,Skilled Manual,N,
23178,MR.,DALTON,MORRIS,MR. DALTON MORRIS,23/06/1967,S,M,dalton90@learnsector.com,50000,2,Bachelors,Skilled Manual,N,
23179,MR.,JORDAN,PHILLIPS,MR. JORDAN PHILLIPS,22/02/1966,M,M,jordan60@learnsector.com,60000,2,Bachelors,Skilled Manual,Y,
23180,MS.,OLIVIA,COOK,MS. OLIVIA COOK,06/04/1966,S,F,olivia29@learnsector.com,60000,0,Graduate Degree,Professional,N,
23181,MR.,EVAN,EVANS,MR. EVAN EVANS,13/09/1966,S,M,evan24@learnsector.com,60000,0,Graduate Degree,Professional,Y,
23182,MS.,SAVANNAH,RIVERA,MS. SAVANNAH RIVERA,26/08/1966,M,F,savannah16@learnsector.com,60000,0,Graduate Degree,Professional,N,
23183,MS.,MEGAN,DAVIS,MS. MEGAN DAVIS,16/10/1966,S,F,megan8@learnsector.com,60000,0,Graduate Degree,Professional,Y,
23184,MS.,HAILEY,CARTER,MS. HAILEY CARTER,13/09/1966,S,F,hailey51@learnsector.com,60000,0,Graduate Degree,Professional,N,
23185,MR.,FERNANDO,EDWARDS,MR. FERNANDO EDWARDS,08/01/1966,M,M,fernando42@learnsector.com,70000,4,Graduate Degree,Professional,Y,
23186,MR.,JORDAN,YOUNG,MR. JORDAN YOUNG,12/05/1966,M,M,jordan72@learnsector.com,70000,4,Graduate Degree,Professional,Y,
23187,MR.,ANDY,MUNOZ,MR. ANDY MUNOZ,11/10/1969,M,M,andy11@learnsector.com,70000,5,Graduate Degree,Professional,N,
23188,MR.,AUSTIN,JAI,MR. AUSTIN JAI,19/02/1969,S,M,austin29@learnsector.com,70000,5,Graduate Degree,Professional,Y,
23189,MRS.,MEGAN,MOORE,MRS. MEGAN MOORE,25/02/1969,M,F,megan11@learnsector.com,80000,3,Graduate Degree,Professional,N,
23190,MR.,NATHANIEL,RAMIREZ,MR. NATHANIEL RAMIREZ,03/10/1921,S,M,nathaniel8@learnsector.com,20000,3,Partial High School,Clerical,N,
23191,MR.,GILBERT,RAJI,MR. GILBERT RAJI,11/11/1965,S,M,gilbert41@learnsector.com,40000,0,Bachelors,Professional,N,
23192,MS.,EMILY,GARCIA,MS. EMILY GARCIA,04/08/1965,M,F,emily17@learnsector.com,40000,0,Bachelors,Professional,N,
23193,MRS.,ALEXIS,FLORES,MRS. ALEXIS FLORES,09/06/1965,M,F,alexis35@learnsector.com,50000,3,Bachelors,Skilled Manual,Y,
23194,MRS.,SHELBY,COOK,MRS. SHELBY COOK,14/05/1965,M,F,shelby21@learnsector.com,50000,3,Bachelors,Skilled Manual,Y,
23195,MR.,XAVIER,MOHAMED,MR. XAVIER MOHAMED,08/11/1965,S,M,xavier86@learnsector.com,50000,3,Bachelors,Skilled Manual,Y,
23196,MR.,CARLOS,ROBERTS,MR. CARLOS ROBERTS,26/11/1965,S,M,carlos31@learnsector.com,50000,3,Bachelors,Skilled Manual,N,
